end_device_ids.device_id,end_device_ids.application_ids.application_id,end_device_ids.dev_eui,end_device_ids.join_eui,end_device_ids.dev_addr,correlation_ids_0,received_at,uplink_message.session_key_id,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes_0,uplink_message.decoded_payload.bytes_1,uplink_message.decoded_payload.bytes_2,uplink_message.decoded_payload.bytes_3,uplink_message.rx_metadata_0.gateway_ids.gateway_id,uplink_message.rx_metadata_0.gateway_ids.eui,uplink_message.rx_metadata_0.time,uplink_message.rx_metadata_0.timestamp,uplink_message.rx_metadata_0.rssi,uplink_message.rx_metadata_0.channel_rssi,uplink_message.rx_metadata_0.location.latitude,uplink_message.rx_metadata_0.location.longitude,uplink_message.rx_metadata_0.location.altitude,uplink_message.rx_metadata_0.location.source,uplink_message.rx_metadata_0.uplink_token,uplink_message.rx_metadata_0.received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.settings.frequency,uplink_message.settings.timestamp,uplink_message.settings.time,uplink_message.received_at,uplink_message.consumed_airtime,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.network_ids.net_id,uplink_message.network_ids.ns_id,uplink_message.network_ids.tenant_id,uplink_message.network_ids.cluster_id,uplink_message.network_ids.cluster_address
'ua-gardens-s003','ua-bim','A840413E1189B7D8','A840410000000101','260B9A2E','gs:uplink:01J9XZN3AAJGRC07DJJRSXTZ30','2024-10-11T14:27:50.940625632Z','AY8PVg/+7BKm98TZmVNZgg==',2,12257,'DSMAAAcTCMQAoxA=',13,35,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:27:40.790171Z',3466757550,-97,-97,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCui4r1DBoMCObrpLgGEMbettsCILDf6NbylOsB','2024-10-11T14:27:50.703509796Z',125000,7,'4/5','867300000',3466757550,'2024-10-11T14:27:40.790171Z','2024-10-11T14:27:50.731041529Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s012','ua-bim','A8404151E189B7CC','A840410000000101','260BF8DC','gs:uplink:01J9XZNVJQ480YETJYHQRP89SQ','2024-10-11T14:28:15.780730661Z','AY8UufEXcllsLACoQ4uaTw==',2,12181,'DSIAAAn8CPcEIRA=',13,34,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:27:52.979894Z',1209303218,-86,-86,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCygdLABBoMCP/rpLgGELLw5JECINDu2oCZ0OsB','2024-10-11T14:28:15.546552990Z',125000,7,'4/5','867900000',1209303218,'2024-10-11T14:27:52.979894Z','2024-10-11T14:28:15.576810876Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s002','ua-bim','A840414AC189B7C1','A840410000000101','260BCE03','gs:uplink:01J9XZTFS9K4MT0E1FC5PT0YFP','2024-10-11T14:30:47.545171064Z','AY8PSt5W65JBzKWR9ZkioA==',2,12258,'DQQAAAAACSYAABA=',13,4,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:30:37.401457Z',3643370038,-103,-103,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC21KXJDRoMCJftpLgGEPiRvqABIPDFm86EmusB','2024-10-11T14:30:47.311463638Z',125000,7,'4/5','867900000',3643370038,'2024-10-11T14:30:37.401457Z','2024-10-11T14:30:47.339461984Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s010','ua-bim','A84041159189B7BA','A840410000000101','260B8361','gs:uplink:01J9XZTM3202N6DN6CD804T31P','2024-10-11T14:30:51.950896789Z','AY8UpwO/umlvzGRpXdndZQ==',2,12183,'DP4AAAPfCKsAHRA=',12,254,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:30:29.143383Z',1365468482,-108,-108,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDCyo2LBRoMCJvtpLgGEIaHteMCINCTjuLe1OsB','2024-10-11T14:30:51.717748246Z',125000,7,'4/5','868100000',1365468482,'2024-10-11T14:30:29.143383Z','2024-10-11T14:30:51.747332511Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s003','ua-bim','24E124126E268501','24E124C0002A0001','260BC841','gs:uplink:01J9XZXMHBSV5R7JP5WS2YY1RP','2024-10-11T14:32:30.719633321Z','AZItc7c96sMKsOrHSXb9PA==',85,2197,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:32:07.909481Z',1464236410,-101,-101,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABD68pm6BRoMCP7tpLgGEP+ggvEBIJCJqtrO1+sB','2024-10-11T14:32:30.477940005Z',125000,7,'4/5','867500000',1464236410,'2024-10-11T14:32:07.909481Z','2024-10-11T14:32:30.507619736Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s001','ua-bim','24E124126E269467','24E124C0002A0001','260BFC50','gs:uplink:01J9XZXSTAK0A17EVPPE7GXH1M','2024-10-11T14:32:36.123284830Z','AZIjm62atm064UfnSDyXow==',85,2472,'A3sAAA==',3,123,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T14:32:20.218379Z',3752133838,-93,-93,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDOiZT9DRoMCIPupLgGEN/KrbMDILCJ6+SZnesB','2024-10-11T14:32:35.886290909Z',125000,7,'4/5','867700000',3752133838,'2024-10-11T14:32:20.218379Z','2024-10-11T14:32:35.915466820Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s001','ua-bim','A84041277189B7DE','A840410000000101','260BA056','gs:uplink:01J9XZZZYWSZM0HNDJKRDAHW84','2024-10-11T14:33:47.946344870Z','AY8PNfCULODy2ppiYfQvAQ==',2,12259,'DSMAAAAACSMAABA=',13,35,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:33:25.139300Z',1541466562,-110,-110,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDC04PfBRoMCMvupLgGEJ7HiuACINC7xLTu2esB','2024-10-11T14:33:47.710859844Z',125000,7,'4/5','867700000',1541466562,'2024-10-11T14:33:25.139300Z','2024-10-11T14:33:47.741146665Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s007','ua-bim','A840416AB189B7E2','A840410000000101','260B3005','gs:uplink:01J9Y001R03BCM8CCAEVP6F2PT','2024-10-11T14:33:49.776315694Z','AY8UhQG1XjuaK6RwwOkixQ==',2,12185,'DR0AAAeMB9wBERA=',13,29,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:33:39.626551Z',3825596078,-95,-95,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCu7ZegDhoMCM3upLgGENLenI4CILCvrrqrn+sB','2024-10-11T14:33:49.541603120Z',125000,7,'4/5','867300000',3825596078,'2024-10-11T14:33:39.626551Z','2024-10-11T14:33:49.569035359Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s008','ua-bim','A84041F57189B7BE','A840410000000101','260BD6C1','gs:uplink:01J9Y006PBS3EC9DNZG5FQKN1H','2024-10-11T14:33:54.841370800Z','AY9SKJcf35G5Kj4lqQfVKQ==',2,11323,'DSIAAAZmCZwAghA=',13,34,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:33:44.695390Z',3830665134,-110,-110,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABCun82iDhoMCNLupLgGENyW160CILD/vKu+n+sB','2024-10-11T14:33:54.607572282Z',125000,7,'4/5','867100000',3830665134,'2024-10-11T14:33:44.695390Z','2024-10-11T14:33:54.636022704Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s002','ua-bim','24E124126E268846','24E124C0002A0001','260BF8F0','gs:uplink:01J9Y04BHRK6XFT3RBPS7YS6JJ','2024-10-11T14:36:10.888473501Z','AZItOB5N6Ycfs5J9Lk/IPg==',85,2204,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:35:48.080780Z',1684409386,-103,-103,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCqmJijBhoMCNrvpLgGENfy88MCIJCI/vSC3usB','2024-10-11T14:36:10.651768317Z',125000,7,'4/5','867500000',1684409386,'2024-10-11T14:35:48.080780Z','2024-10-11T14:36:10.680950Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s005','ua-bim','A84041797189B7C6','A840410000000101','260B8B98','gs:uplink:01J9Y08FNS80B6715BPGTZ7YAT','2024-10-11T14:38:26.188511608Z','AY9SPgC/TSdrORvBdPUmfg==',2,11322,'DUsAAAAAAAAAABA=',13,75,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T14:38:10.278752Z',4102196826,-85,-85,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDanIqkDxoMCOHwpLgGELyg1tEDIJCf8O+xp+sB','2024-10-11T14:38:25.949503744Z',125000,7,'4/5','868500000',4102196826,'2024-10-11T14:38:10.278752Z','2024-10-11T14:38:25.978630960Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s011','ua-bim','A840412CE189B7DB','A840410000000101','260B1D13','gs:uplink:01J9Y0C8NHZTT3GQ05710JBETH','2024-10-11T14:40:30.079721467Z','AY8UrEL+Iqk+Y912N0U+9w==',2,12183,'DRAAAAmICUYCChA=',13,16,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:40:19.928402Z',4225899998,-113,-113,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDeu4jfDxoMCN3xpLgGELfKlqADILDWktr+qusB','2024-10-11T14:40:29.872785207Z',125000,7,'4/5','867300000',4225899998,'2024-10-11T14:40:19.928402Z','2024-10-11T14:40:29.874729077Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s003','ua-bim','24E124126E268501','24E124C0002A0001','260BC841','gs:uplink:01J9Y0FYVACGMSZM5TF619MQP3','2024-10-11T14:42:31.098840437Z','AZItc7c96sMKsOrHSXb9PA==',85,2198,'A3sAAA==',3,123,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T14:42:15.192895Z',52145213,-87,-87,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABC92O4YGgwI1vKkuAYQ/9rfpwMgyJzjoMKu6wE=','2024-10-11T14:42:30.861933672Z',125000,7,'4/5','867100000',52145213,'2024-10-11T14:42:15.192895Z','2024-10-11T14:42:30.890935235Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s001','ua-bim','24E124126E269467','24E124C0002A0001','260BFC50','gs:uplink:01J9Y0G442ESVYC47HE1GTGP4D','2024-10-11T14:42:36.498705527Z','AZIjm62atm064UfnSDyXow==',85,2473,'A3sAAA==',3,123,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:42:13.685363Z',2070018761,-104,-104,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDJ9YfbBxoMCNzypLgGEP689okBIKjC7rWf6esB','2024-10-11T14:42:36.262015213Z',125000,7,'4/5','867100000',2070018761,'2024-10-11T14:42:13.685363Z','2024-10-11T14:42:36.291147984Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s006','ua-bim','A84041623189B7C0','A840410000000101','260B6B32','gs:uplink:01J9Y0KB95RRGDFF3N4XVS7F16','2024-10-11T14:44:22.130269733Z','AY8UeSNIq7bZ+sOoqmFWNA==',2,12186,'DRkAAAovCFsC2xA=',13,25,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:43:59.314049Z',2175649193,-73,-73,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCpi7eNCBoMCMXzpLgGEPmwt7gDIKi4sPao7OsB','2024-10-11T14:44:21.896418536Z',125000,7,'4/5','867500000',2175649193,'2024-10-11T14:43:59.314049Z','2024-10-11T14:44:21.926153106Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s004','ua-bim','A84041A71189B7BB','A840410000000101','260B3D02','gs:uplink:01J9Y0NK695D60PW3T3JP48210','2024-10-11T14:45:35.767853030Z','AY8PZCA69srmnfgNPx+LyA==',2,12257,'DRsAAALxCIMABxA=',13,27,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:45:12.945158Z',2249281073,-79,-79,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCxnMWwCBoMCI/0pLgGEIet4ooCIOje5Zy77usB','2024-10-11T14:45:35.531943213Z',125000,7,'4/5','867700000',2249281073,'2024-10-11T14:45:12.945158Z','2024-10-11T14:45:35.561951679Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s002','ua-bim','24E124126E268846','24E124C0002A0001','260BF8F0','gs:uplink:01J9Y0PNVHY3ANACV48681WF20','2024-10-11T14:46:11.264105611Z','AZItOB5N6Ycfs5J9Lk/IPg==',85,2205,'A3sAAA==',3,123,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:46:01.117285Z',272123622,-107,-107,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDmjeGBARoLCLP0pLgGEOeOhRsg8OTT3vW06wE=','2024-10-11T14:46:11.056706919Z',125000,7,'4/5','867500000',272123622,'2024-10-11T14:46:01.117285Z','2024-10-11T14:46:11.058683493Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s009','ua-bim','A84041674189B7E3','A840410000000101','260BE73F','gs:uplink:01J9Y0RP5C98QYYH37JA2Y7ZMF','2024-10-11T14:47:17.115655013Z','AY8Un8jC/QcyYtnFrWRhHw==',2,12184,'DRYAAAbSCQIBkhA=',13,22,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:47:06.962918Z',337970173,-105,-105,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD9h5ShARoMCPT0pLgGEICmj7ADIMio3oTrtusB','2024-10-11T14:47:16.906220288Z',125000,7,'4/5','868500000',337970173,'2024-10-11T14:47:06.962918Z','2024-10-11T14:47:16.908926745Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s003','ua-bim','A840413E1189B7D8','A840410000000101','260B9A2E','gs:uplink:01J9Y0SQ45YGGCWVKX024CB8TF','2024-10-11T14:47:50.869063651Z','AY8PVg/+7BKm98TZmVNZgg==',2,12258,'DSUAAAcMCMMAohA=',13,37,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:47:40.717151Z',371724013,-92,-92,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDtnaCxARoMCJb1pLgGEPzmuLoCIMib6ePot+sB','2024-10-11T14:47:50.659436412Z',125000,7,'4/5','868300000',371724013,'2024-10-11T14:47:40.717151Z','2024-10-11T14:47:50.661787421Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s012','ua-bim','A8404151E189B7CC','A840410000000101','260BF8DC','gs:uplink:01J9Y0TFEWPSSZTEX2SA5NWDES','2024-10-11T14:48:15.784812654Z','AY8UufEXcllsLACoQ4uaTw==',2,12182,'DR0AAAn9CPoEHxA=',13,29,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:47:52.962546Z',2409299742,-86,-86,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCe/uv8CBoMCK/1pLgGEJrA75MCILCa0quP8+sB','2024-10-11T14:48:15.551033024Z',125000,7,'4/5','867500000',2409299742,'2024-10-11T14:47:52.962546Z','2024-10-11T14:48:15.581050957Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s002','ua-bim','A840414AC189B7C1','A840410000000101','260BCE03','gs:uplink:01J9Y0Z38QB2AGGJ65VTVPVERF','2024-10-11T14:50:47.144272278Z','AY8PSt5W65JBzKWR9ZkioA==',2,12259,'DQYAAAAACSUAABA=',13,6,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:50:24.322171Z',2560661441,-105,-105,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABDBr4LFCRoMCMb2pLgGEMHIi70DIOiTw5rD9+sB','2024-10-11T14:50:46.906186416Z',125000,7,'4/5','867900000',2560661441,'2024-10-11T14:50:24.322171Z','2024-10-11T14:50:46.936825153Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s010','ua-bim','A84041159189B7BA','A840410000000101','260B8361','gs:uplink:01J9Y0Z78AGNCB4ACRX6KN95PT','2024-10-11T14:50:51.230434523Z','AY8UpwO/umlvzGRpXdndZQ==',2,12184,'DRYAAAPdCK8AHRA=',13,22,0,0,'smartua-iot-r01','3133303726006500','2024-10-11T14:50:28.405512Z',2564745105,-99,-99,38.3846865837538,-0.513212937943281,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAxEggxMzA3JgBlABCRz/vGCRoLCMv2pLgGEIqOgggg6JzitdL36wE=','2024-10-11T14:50:50.989576057Z',125000,7,'4/5','867300000',2564745105,'2024-10-11T14:50:28.405512Z','2024-10-11T14:50:51.020877390Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s003','ua-bim','24E124126E268501','24E124C0002A0001','260BC841','gs:uplink:01J9Y12957R1SQG45WJEA97CVW','2024-10-11T14:52:31.476078107Z','AZItc7c96sMKsOrHSXb9PA==',85,2199,'A3sAAA==',3,123,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:52:21.324038Z',652333046,-111,-111,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABD2n4e3AhoMCK/3pLgGEJON0IABIPCx0ZD+v+sB','2024-10-11T14:52:31.269747859Z',125000,7,'4/5','867300000',652333046,'2024-10-11T14:52:21.324038Z','2024-10-11T14:52:31.271891618Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s001','ua-bim','24E124126E269467','24E124C0002A0001','260BFC50','gs:uplink:01J9Y12EEE73ZCAJ4EW36ZWMZ8','2024-10-11T14:52:36.892453672Z','AZIjm62atm064UfnSDyXow==',85,2474,'A3sAAA==',3,123,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T14:52:20.977940Z',657935567,-95,-95,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDPmd25AhoMCLT3pLgGEM61/MYCIJiRkICTwOsB','2024-10-11T14:52:36.659335080Z',125000,7,'4/5','868300000',657935567,'2024-10-11T14:52:20.977940Z','2024-10-11T14:52:36.688056033Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s001','ua-bim','A84041277189B7DE','A840410000000101','260BA056','gs:uplink:01J9Y14KSWKYPB4E09AKR34QKQ','2024-10-11T14:53:47.917049680Z','AY8PNfCULODy2ppiYfQvAQ==',2,12260,'DSUAAAAACSQAABA=',13,37,0,0,'smartua-iot-r06','503035414C284750','2024-10-11T14:53:36.723477Z',2724868515,-110,-110,38.3833301416072,-0.512394097936542,8,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA2EghQMDVBTChHUBCj46iTChoMCPv3pLgGEPfV8NACILjJx/am/OsB','2024-10-11T14:53:47.706489079Z',125000,7,'4/5','867100000',2724868515,'2024-10-11T14:53:36.723477Z','2024-10-11T14:53:47.709042395Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s007','ua-bim','A840416AB189B7E2','A840410000000101','260B3005','gs:uplink:01J9Y14NH8EHP21XV0Y5BR1DSA','2024-10-11T14:53:49.690407203Z','AY8UhQG1XjuaK6RwwOkixQ==',2,12186,'DRgAAAeLB+MBERA=',13,24,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:53:39.535968Z',730544565,-98,-98,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABC186zcAhoMCP33pLgGEI/0kuQBIIjW5b6hwusB','2024-10-11T14:53:49.478460431Z',125000,7,'4/5','868300000',730544565,'2024-10-11T14:53:39.535968Z','2024-10-11T14:53:49.481281950Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s008','ua-bim','A84041F57189B7BE','A840410000000101','260BD6C1','gs:uplink:01J9Y14TGAVY20E8BT05PPVST0','2024-10-11T14:53:54.781017476Z','AY9SKJcf35G5Kj4lqQfVKQ==',2,11324,'DTAAAAZmCZsAghA=',13,48,0,0,'smartua-iot-r04','3530362049001700','2024-10-11T14:50:56.493886Z',3705545072,-87,-87,38.38473180809575,-0.5102983117103578,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA0Egg1MDYgSQAXABDwwvjmDRoMCIL4pLgGEMax4o4CIIC7yp3smOwB','2024-10-11T14:53:54.539900390Z',125000,7,'4/5','867300000',3705545072,'2024-10-11T14:50:56.493886Z','2024-10-11T14:53:54.570806408Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-pipepressure-s002','ua-bim','24E124126E268846','24E124C0002A0001','260BF8F0','gs:uplink:01J9Y1905BCW23FD655FT4NCQR','2024-10-11T14:56:11.645142990Z','AZItOB5N6Ycfs5J9Lk/IPg==',85,2206,'A3sAAA==',3,123,0,0,'smartua-iot-r03','3436323818005700','2024-10-11T14:56:01.488488Z',872498669,-108,-108,38.385917659159134,-0.5170252919197084,20,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjAzEgg0NjI4GABXABDti4WgAxoMCIv5pLgGEIj2/c4BIMjL5KeyxusB','2024-10-11T14:56:11.434076424Z',125000,7,'4/5','868500000',872498669,'2024-10-11T14:56:01.488488Z','2024-10-11T14:56:11.436443037Z','0.051456s','milesight-iot','em500-pp','V1.x','2.x','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
'ua-gardens-s005','ua-bim','A84041797189B7C6','A840410000000101','260B8B98','gs:uplink:01J9Y1D3G6CBJBEKEF3QS7KAJC','2024-10-11T14:58:26.136716185Z','AY9SPgC/TSdrORvBdPUmfg==',2,11323,'DVIAAAAAAAAAABA=',13,82,0,0,'smartua-iot-r05','3730392055004100','2024-10-11T14:58:10.212429Z',1007172931,-86,-86,38.38418726539637,-0.5101910233497621,10,'SOURCE_REGISTRY','Ch0KGwoPc21hcnR1YS1pb3QtcjA1Egg3MDkgVQBBABDD+qDgAxoMCJH6pLgGEMfhg7kDILibvYGoyusB','2024-10-11T14:58:25.898530721Z',125000,7,'4/5','867300000',1007172931,'2024-10-11T14:58:10.212429Z','2024-10-11T14:58:25.927317368Z','0.061696s','dragino','lse01','_unknown_hw_version_','1.3','EU_863_870','000013','EC656E0000000181','ttn','eu1','eu1.cloud.thethings.network'
