id,received_at,uplink_message.f_port,uplink_message.f_cnt,uplink_message.frm_payload,uplink_message.decoded_payload.bytes.0,uplink_message.decoded_payload.bytes.1,uplink_message.decoded_payload.bytes.2,uplink_message.decoded_payload.bytes.3,uplink_message.decoded_payload.bytes.4,uplink_message.decoded_payload.bytes.5,uplink_message.decoded_payload.bytes.6,uplink_message.decoded_payload.bytes.7,uplink_message.decoded_payload.bytes.8,uplink_message.decoded_payload.bytes.9,uplink_message.decoded_payload.bytes.10,uplink_message.decoded_payload.bytes.11,uplink_message.decoded_payload.bytes.12,uplink_message.decoded_payload.bytes.13,uplink_message.decoded_payload.bytes.14,uplink_message.decoded_payload.bytes.15,uplink_message.decoded_payload.bytes.16,uplink_message.decoded_payload.bytes.17,uplink_message.decoded_payload.bytes.18,uplink_message.decoded_payload.bytes.19,uplink_message.decoded_payload.bytes.20,uplink_message.decoded_payload.bytes.21,uplink_message.decoded_payload.bytes.22,uplink_message.decoded_payload.bytes.23,uplink_message.decoded_payload.bytes.24,uplink_message.decoded_payload.bytes.25,uplink_message.decoded_payload.bytes.26,uplink_message.decoded_payload.bytes.27,uplink_message.decoded_payload.bytes.28,uplink_message.decoded_payload.bytes.29,uplink_message.decoded_payload.bytes.30,uplink_message.decoded_payload.bytes.31,uplink_message.decoded_payload.bytes.32,uplink_message.decoded_payload.bytes.33,uplink_message.decoded_payload.bytes.34,uplink_message.decoded_payload.bytes.35,uplink_message.decoded_payload.bytes.36,uplink_message.decoded_payload.bytes.37,uplink_message.decoded_payload.bytes.38,uplink_message.decoded_payload.bytes.39,uplink_message.decoded_payload.bytes.40,uplink_message.decoded_payload.bytes.41,uplink_message.decoded_payload.bytes.42,uplink_message.decoded_payload.bytes.43,uplink_message.decoded_payload.bytes.44,uplink_message.decoded_payload.bytes.45,uplink_message.decoded_payload.bytes.46,uplink_message.decoded_payload.bytes.47,uplink_message.decoded_payload.bytes.48,score
402,0.04428776027321803,0.011904761904761904,0.9622332969942377,0.048467966573816156,0.046413502109704644,0.9568627450980393,0,0,0,0,0.15789473684210525,0.6784313725490196,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
403,0.0443979288311116,0.011904761904761904,0.9563930851892228,0.04865366759517177,0.05063291139240506,0.0784313725490196,0,0,0.04878048780487805,0.8117647058823529,0.15789473684210525,0.08235294117647059,0,0.42745098039215684,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
808,0.08901619477801036,0.011904761904761904,0.9638685562996419,0.09452181987000928,0.046413502109704644,0.9803921568627451,0,0,0.016260162601626018,0.9411764705882353,0.14035087719298245,0.7764705882352941,0,0.03137254901960784,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
843,0.09287209430428556,0.011904761904761904,0.9584955614390281,0.09842154131847725,0.046413502109704644,0.8784313725490196,0,0,0.08130081300813008,0.4549019607843137,0.14035087719298245,0.9176470588235294,0.012244897959183673,0.10588235294117647,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
919,0.10124490470419742,0.011904761904761904,0.9586513004204953,0.10714948932219127,0.046413502109704644,0.9176470588235294,0,0,0.04878048780487805,0.18823529411764706,0.15789473684210525,0.7058823529411765,0,0.9921568627450981,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
941,0.10366861297785612,0.011904761904761904,0.9645693817162436,0.10974930362116991,0.046413502109704644,1,0,0,0,0,0.15789473684210525,0.15294117647058825,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1013,0.11160074914619368,0.011904761904761904,0.9648808596791777,0.11792014856081709,0.046413502109704644,0.9921568627450981,0,0,0,0,0.15789473684210525,0.10980392156862745,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1123,0.12371929051448717,0.011904761904761904,0.9596636038000311,0.13073351903435468,0.046413502109704644,0.9686274509803922,0,0,0.056910569105691054,0.27058823529411763,0.14035087719298245,0.37254901960784315,0,0.8745098039215686,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1125,0.12393962763027432,0.011904761904761904,0.8925401027877278,0.13110492107706592,0.046413502109704644,0.8431372549019608,0,0,0.04878048780487805,0.47843137254901963,0.15789473684210525,0.8627450980392157,0,0.5490196078431373,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1206,0.13286328081965407,0.011904761904761904,0.9655816850957795,0.14020427112349118,0.046413502109704644,0.9803921568627451,0,0,0.016260162601626018,0.9490196078431372,0.14035087719298245,0.5058823529411764,0,0.03137254901960784,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1298,0.14299878814586317,0.011904761904761904,0.9660489020401807,0.15041782729805014,0.046413502109704644,0.9568627450980393,0,0,0.056910569105691054,0.07058823529411765,0.14035087719298245,0.8980392156862745,0,0.6588235294117647,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1319,0.1453123278616283,0.011904761904761904,0.9603644292166329,0.15283194057567318,0.046413502109704644,0.9176470588235294,0,0,0.04878048780487805,0.054901960784313725,0.14035087719298245,0.8745098039215686,0,0.3215686274509804,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1355,0.14927839594579706,0.011904761904761904,0.9605201681980999,0.15673166202414113,0.046413502109704644,0.9333333333333333,0,0,0.04878048780487805,0.0392156862745098,0.14035087719298245,0.8666666666666667,0,0.3176470588235294,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1388,0.15291395835628513,0.011904761904761904,0.9605201681980999,0.16044568245125349,0.05063291139240506,0.1607843137254902,0,0,0.07317073170731707,0.9647058823529412,0.15789473684210525,0.28627450980392155,0.012244897959183673,0.8705882352941177,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1549,0.17065109617715105,0.011904761904761904,0.96713907491045,0.17827298050139276,0.05063291139240506,0.2,0,0,0.04878048780487805,0.8549019607843137,0.14035087719298245,0.8588235294117647,0,0.5843137254901961,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1570,0.17296463589291616,0.011904761904761904,0.9614546020869024,0.1808727948003714,0.046413502109704644,0.9098039215686274,0,0,0.04065040650406504,0.9019607843137255,0.14035087719298245,0.8235294117647058,0,0.30196078431372547,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1598,0.17604935551393633,0.011904761904761904,0.9617660800498364,0.1840297121634169,0.05063291139240506,0.21568627450980393,0,0,0.08130081300813008,0.5647058823529412,0.14035087719298245,0.6705882352941176,0.012244897959183673,0.13333333333333333,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1696,0.1868458741875069,0.011904761904761904,0.9619996885220371,0.19535747446610957,0.046413502109704644,0.9254901960784314,0,0,0.04065040650406504,0.8117647058823529,0.14035087719298245,0.8666666666666667,0,0.2901960784313726,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1833,0.20193896661892696,0.011904761904761904,0.968307117271453,0.2107706592386258,0.046413502109704644,0.8588235294117647,0,0,0.016260162601626018,0.9411764705882353,0.14035087719298245,0.7333333333333333,0,0.027450980392156862,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
1926,0.21218464250302962,0.011904761904761904,0.9687743342158542,0.2211699164345404,0.046413502109704644,0.9294117647058824,0,0,0.04878048780487805,0.7294117647058823,0.14035087719298245,0.8784313725490196,0,0.5411764705882353,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2156,0.23752341081855238,0.011904761904761904,0.9697866375953901,0.2467966573816156,0.046413502109704644,0.8784313725490196,0,0,0.04878048780487805,0.7176470588235294,0.14035087719298245,0.9019607843137255,0,0.5411764705882353,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2196,0.24193015313429547,0.011904761904761904,0.9641800342625759,0.2512534818941504,0.046413502109704644,0.984313725490196,0,0,0.04065040650406504,0.5215686274509804,0.14035087719298245,0.9882352941176471,0,0.2549019607843137,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2214,0.24391318717637986,0.011904761904761904,0.9642579037533094,0.2532961931290622,0.046413502109704644,0.9764705882352941,0,0,0.04065040650406504,0.5176470588235295,0.14035087719298245,0.9882352941176471,0,0.2549019607843137,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2286,0.25184532334471743,0.011904761904761904,0.9645693817162436,0.26146703806870936,0.046413502109704644,0.984313725490196,0,0,0.04065040650406504,0.4666666666666667,0.14035087719298245,0.9725490196078431,0,0.25098039215686274,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2296,0.2529470089236532,0.011904761904761904,0.9648029901884442,0.26239554317548747,0.046413502109704644,0.8588235294117647,0,0,0.08130081300813008,0.6745098039215687,0.14035087719298245,0.8392156862745098,0.012244897959183673,0.2235294117647059,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2326,0.2562520656604605,0.011904761904761904,0.8977573586668743,0.2661095636025998,0.046413502109704644,0.8784313725490196,0,0,0.04878048780487805,0.4745098039215686,0.15789473684210525,0.8588235294117647,0,0.5372549019607843,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2371,0.2612096507656715,0.011904761904761904,0.9707210714841925,0.2705663881151346,0.046413502109704644,0.8705882352941177,0,0,0.04878048780487805,0.7294117647058823,0.14035087719298245,0.9019607843137255,0,0.5450980392156862,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2468,0.27189600088134847,0.011904761904761904,0.9653480766235789,0.28152274837511604,0.046413502109704644,0.984313725490196,0,0,0.04065040650406504,0.3843137254901961,0.14035087719298245,0.9058823529411765,0,0.23921568627450981,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2470,0.27211633799713564,0.011904761904761904,0.965503815605046,0.28170844939647166,0.046413502109704644,0.9254901960784314,0,0,0.056910569105691054,0.2235294117647059,0.14035087719298245,0.3058823529411765,0,0.8588235294117647,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2504,0.27586206896551724,0.011904761904761904,0.965503815605046,0.28560817084493967,0.046413502109704644,0.9529411764705882,0,0,0.04065040650406504,0.3803921568627451,0.14035087719298245,0.9019607843137255,0,0.23921568627450981,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2544,0.28026881128126035,0.011904761904761904,0.8986917925556767,0.28987929433611886,0.046413502109704644,0.8784313725490196,0,0,0.04878048780487805,0.47843137254901963,0.15789473684210525,0.8235294117647058,0,0.5372549019607843,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2613,0.28787044177591714,0.011904761904761904,0.9661267715309142,0.29749303621169915,0.046413502109704644,0.9607843137254902,0,0,0.056910569105691054,0.2235294117647059,0.14035087719298245,0.2196078431372549,0,0.8588235294117647,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2664,0.2934890382284896,0.011904761904761904,0.9720448528266625,0.3032497678737233,0.046413502109704644,1,0,0,0,0,0.15789473684210525,0.027450980392156862,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
2944,0.3243362344386912,0.011904761904761904,0.9676062918548513,0.3342618384401114,0.046413502109704644,0.9725490196078431,0,0,0.08130081300813008,0.8196078431372549,0.14035087719298245,0.6352941176470588,0.012244897959183673,0.29411764705882354,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3077,0.33898865263853695,0.011904761904761904,0.9738358511135338,0.3480037140204271,0.046413502109704644,0.9921568627450981,0,0,0,0,0.15789473684210525,0.23137254901960785,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3131,0.3449377547647901,0.011904761904761904,0.9740694595857343,0.35394614670380686,0.046413502109704644,0.9921568627450981,0,0,0,0,0.15789473684210525,0.15294117647058825,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3220,0.3547427564173185,0.011904761904761904,0.9744588070394019,0.363602599814299,0.046413502109704644,0.8470588235294118,0,0,0,0,0.15789473684210525,0.03137254901960784,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3256,0.3587088245014873,0.011904761904761904,0.974614546020869,0.36768802228412256,0.046413502109704644,0.9568627450980393,0,0,0,0,0.14035087719298245,1,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3274,0.36069185854357166,0.011904761904761904,0.9746924155116026,0.3695450324976787,0.046413502109704644,0.8980392156862745,0,0,0,0,0.14035087719298245,0.9921568627450981,0,0,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3329,0.3667511292277184,0.011904761904761904,0.9690858121787883,0.3756731662024141,0.046413502109704644,0.8313725490196079,0,0,0.04065040650406504,0.01568627450980392,0.14035087719298245,0.6666666666666666,0,0.19607843137254902,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3331,0.3669714663435056,0.011904761904761904,0.9692415511602555,0.3758588672237697,0.046413502109704644,0.9058823529411765,0,0,0.056910569105691054,0.1843137254901961,0.14035087719298245,0.10196078431372549,0,0.8470588235294118,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3339,0.36785281480665416,0.011904761904761904,0.969319420650989,0.3766016713091922,0.046413502109704644,0.8941176470588236,0,0,0.08130081300813008,0.7843137254901961,0.14035087719298245,0.6352941176470588,0.012244897959183673,0.27058823529411763,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3357,0.36983584884873855,0.011904761904761904,0.9693972901417225,0.37845868152274836,0.046413502109704644,0.9372549019607843,0,0,0.08130081300813008,0.7843137254901961,0.14035087719298245,0.6352941176470588,0.012244897959183673,0.26666666666666666,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3403,0.3749036025118431,0.011904761904761904,0.9695530291231895,0.3838440111420613,0.046413502109704644,0.9686274509803922,0,0,0.056910569105691054,0.1803921568627451,0.14035087719298245,0.047058823529411764,0,0.8470588235294118,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3509,0.3865814696485623,0.011904761904761904,0.9700202460675907,0.3957288765088208,0.05063291139240506,0.12156862745098039,0,0,0.056910569105691054,0.1803921568627451,0.12280701754385964,0.9686274509803922,0,0.8470588235294118,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3517,0.3874628181117109,0.011904761904761904,0.9700981155583243,0.39647168059424326,0.046413502109704644,0.9882352941176471,0,0,0.08130081300813008,0.7686274509803922,0.14035087719298245,0.5568627450980392,0.012244897959183673,0.27058823529411763,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3537,0.38966618926958246,0.011904761904761904,0.9700202460675907,0.3988857938718663,0.046413502109704644,0.9254901960784314,0,0,0.056910569105691054,0.3176470588235294,0.15789473684210525,0.4235294117647059,0.004081632653061225,0.8823529411764706,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3553,0.3914288861958797,0.011904761904761904,0.9702538545397913,0.40055710306406683,0.046413502109704644,0.9294117647058824,0,0,0.08130081300813008,0.7647058823529411,0.14035087719298245,0.5529411764705883,0.012244897959183673,0.2627450980392157,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3571,0.39341192023796406,0.011904761904761904,0.9703317240305248,0.40241411327762305,0.046413502109704644,0.996078431372549,0,0,0.08130081300813008,0.7647058823529411,0.14035087719298245,0.5372549019607843,0.012244897959183673,0.2627450980392157,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3614,0.3981491682273879,0.011904761904761904,0.9703317240305248,0.4074280408542247,0.046413502109704644,0.7647058823529411,0,0,0.032520325203252036,0.9294117647058824,0.14035087719298245,0.5568627450980392,0,0.18823529411764706,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3756,0.41379310344827586,0.011904761904761904,0.970798940974926,0.4233983286908078,0.05063291139240506,0.03529411764705882,0,0,0.07317073170731707,0.9725490196078431,0.15789473684210525,0.10196078431372549,0.012244897959183673,0.807843137254902,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3780,0.4164371488377217,0.011904761904761904,0.9711882884285937,0.42599814298978644,0.046413502109704644,0.8823529411764706,0,0,0.056910569105691054,0.1843137254901961,0.12280701754385964,0.7254901960784313,0,0.8392156862745098,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3791,0.41764900297455104,0.011904761904761904,0.9709546799563931,0.42748375116063136,0.05063291139240506,0.011764705882352941,0,0,0.07317073170731707,0.9764705882352941,0.15789473684210525,0.07450980392156863,0.012244897959183673,0.8117647058823529,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3886,0.4281150159744409,0.011904761904761904,0.9716555053729948,0.4380687093779016,0.046413502109704644,0.996078431372549,0,0,0.056910569105691054,0.18823529411764706,0.12280701754385964,0.6352941176470588,0,0.8352941176470589,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
3995,0.4401233887848408,0.011904761904761904,0.9049992213050927,0.45051067780872794,0.046413502109704644,0.9529411764705882,0,0,0.04878048780487805,0.4823529411764706,0.15789473684210525,0.49411764705882355,0,0.5607843137254902,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4041,0.44519114244794533,0.011904761904761904,0.9720448528266625,0.45571030640668525,0.05063291139240506,0.0784313725490196,0,0,0.08130081300813008,0.00392156862745098,0.14035087719298245,0.9490196078431372,0.012244897959183673,0.8235294117647058,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4410,0.48584334031067533,0.011904761904761904,0.9736801121320666,0.49600742804085424,0.046413502109704644,0.8666666666666667,0,0,0.08130081300813008,0.00784313725490196,0.14035087719298245,0.9372549019607843,0.012244897959183673,0.796078431372549,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4428,0.4878263743527597,0.011904761904761904,0.9737579816228001,0.4978644382544104,0.05063291139240506,0,0,0,0.08130081300813008,0.00784313725490196,0.14035087719298245,0.9450980392156862,0.012244897959183673,0.8,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4452,0.49047041974220557,0.011904761904761904,0.9741473290764678,0.500464252553389,0.046413502109704644,0.9686274509803922,0,0,0.056910569105691054,0.13725490196078433,0.12280701754385964,0.7098039215686275,0,0.8235294117647058,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4517,0.4976313760052881,0.011904761904761904,0.9741473290764678,0.5073351903435469,0.046413502109704644,0.9725490196078431,0,0,0.08130081300813008,0.00784313725490196,0.14035087719298245,0.9568627450980393,0.012244897959183673,0.796078431372549,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4553,0.5015974440894568,0.011904761904761904,0.9743030680579349,0.5114206128133705,0.046413502109704644,0.9450980392156862,0,0,0.08130081300813008,0.00784313725490196,0.14035087719298245,0.9568627450980393,0.012244897959183673,0.796078431372549,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4613,0.5082075575630715,0.011904761904761904,0.9748481544930696,0.5181058495821727,0.046413502109704644,0.9254901960784314,0,0,0.056910569105691054,0.13333333333333333,0.12280701754385964,0.6862745098039216,0,0.8235294117647058,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4621,0.5090889060262201,0.011904761904761904,0.9749260239838031,0.5188486536675951,0.046413502109704644,0.8784313725490196,0,0,0.08130081300813008,0.6431372549019608,0.14035087719298245,0.30196078431372547,0.012244897959183673,0.17254901960784313,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4623,0.5093092431420073,0.011904761904761904,0.9747702850023361,0.5192200557103064,0.046413502109704644,0.8666666666666667,0,0,0.04878048780487805,0.7490196078431373,0.15789473684210525,0.18823529411764706,0.004081632653061225,0.5647058823529412,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4643,0.5115126142998788,0.011904761904761904,0.9746924155116026,0.5216341689879295,0.05063291139240506,0.011764705882352941,0,0,0.08130081300813008,0.011764705882352941,0.14035087719298245,0.9568627450980393,0.012244897959183673,0.792156862745098,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
4649,0.5121736256472402,0.011904761904761904,0.9750038934745366,0.5221912720519963,0.046413502109704644,0.984313725490196,0,0,0.056910569105691054,0.13333333333333333,0.12280701754385964,0.6588235294117647,0,0.8196078431372549,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45
