id,received_at,uplink_message.settings.data_rate.lora.bandwidth,uplink_message.settings.data_rate.lora.spreading_factor,uplink_message.settings.data_rate.lora.coding_rate,uplink_message.version_ids.brand_id,uplink_message.version_ids.model_id,uplink_message.version_ids.hardware_version,uplink_message.version_ids.firmware_version,uplink_message.version_ids.band_id,uplink_message.consumed_airtime,score
8665,0.9546105541478462,0,0,0,0,0,0,0,0,0,0.46
8666,0.9547207227057398,0,0,0,0,0,0,0,0,0,0.46
8667,0.9548308912636334,0,0,0,0,0,0,0,0,0,0.46
8669,0.9550512283794205,0,0,0,0,0,0,0,0,0,0.46
8670,0.9551613969373141,0,0,0,0,0,0,0,0,0,0.46
8684,0.9567037567478242,0,0,0,0,0,0,0,0,0,0.46
8688,0.9571444309793985,0,0,0,0,0,0,0,0,0,0.46
8716,0.9602291506004187,0,0,0,0,0,0,0,0,0,0.46
8727,0.961441004737248,0,0,0,0,0,0,0,0,0,0.46
8728,0.9615511732951416,0,0,0,0,0,0,0,0,0,0.46
8730,0.9617715104109287,0,0,0,0,0,0,0,0,0,0.46
8739,0.962763027431971,0,0,0,0,0,0,0,0,0,0.46
8741,0.9629833645477581,0,0,0,0,0,0,0,0,0,0.46
8751,0.9640850501266939,0,0,0,0,0,0,0,0,0,0.46
8752,0.9641952186845875,0,0,0,0,0,0,0,0,0,0.46
8757,0.9647460614740553,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.46
8765,0.965627409937204,0,0,0,0,0,0,0,0,0,0.46
8766,0.9657375784950974,0,0,0,0,0,0,0,0,0,0.46
8767,0.965847747052991,0,0,0,0,0,0,0,0,0,0.46
8768,0.9659579156108846,0,0,0,0,0,0,0,0,0,0.46
8774,0.9666189269582461,0,0,0,0,0,0,0,0,0,0.46
8777,0.9669494326319269,0,0,0,0,0,0,0,0,0,0.46
8781,0.9673901068635011,0,0,0,0,0,0,0,0,0,0.46
8783,0.9676104439792883,0,0,0,0,0,0,0,0,0,0.46
8787,0.9680511182108626,0,0,0,0,0,0,0,0,0,0.46
8791,0.9684917924424369,0,0,0,0,0,0,0,0,0,0.46
8792,0.9686019610003305,0,0,0,0,0,0,0,0,0,0.46
8796,0.9690426352319048,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.46
8801,0.9695934780213727,0,0,0,0,0,0,0,0,0,0.46
8802,0.9697036465792663,0,0,0,0,0,0,0,0,0,0.46
8805,0.970034152252947,0,0,0,0,0,0,0,0,0,0.46
8808,0.9703646579266277,0,0,0,0,0,0,0,0,0,0.46
8809,0.9704748264845213,0,0,0,0,0,0,0,0,0,0.46
8815,0.9711358378318827,0,0,0,0,0,0,0,0,0,0.46
8821,0.9717968491792442,0,0,0,0,0,0,0,0,0,0.46
8822,0.9719070177371378,0,0,0,0,0,0,0,0,0,0.46
8829,0.9726781976423928,0,0,0,0,0,0,0,0,0,0.46
8830,0.9727883662002864,0,0,0,0,0,0,0,0,0,0.46
8833,0.9731188718739672,0,0,0,0,0,0,0,0,0,0.46
8845,0.9744408945686901,0,0,0,0,0,0,0,0,0,0.46
8846,0.9745510631265837,0,0,0,0,0,0,0,0,0,0.46
8847,0.9746612316844773,0,0,0,0,0,0,0,0,0,0.46
8850,0.974991737358158,0,0,0,0,0,0,0,0,0,0.46
8853,0.9753222430318387,0,0,0,0,0,0,0,0,0,0.46
8854,0.9754324115897323,0,0,0,0,0,0,0,0,0,0.46
8856,0.9756527487055194,0,0,0,0,0,0,0,0,0,0.46
8857,0.975762917263413,0,0,0,0,0,0,0,0,0,0.46
8858,0.9758730858213066,0,0,0,0,0,0,0,0,0,0.46
8859,0.9759832543792002,0,0,0,0,0,0,0,0,0,0.46
8960,0.9871102787264515,0,0,0,0,0,0,0,0,0,0.46
8961,0.987220447284345,0,0,0,0,0,0,0,0,0,0.46
8962,0.9873306158422386,0,0,0,0,0,0,0,0,0,0.46
8965,0.9876611215159193,0,0,0,0,0,0,0,0,0,0.46
8966,0.9877712900738129,0,0,0,0,0,0,0,0,0,0.46
141,0.01553376666299438,0,0,0,0,0,0,0,0,0,0.45
143,0.015754103778781534,0,0,0,0,0,0,0,0,0,0.45
144,0.015864272336675114,0,0,0,0,0,0,0,0,0,0.45
148,0.01630494656824942,0,0,0,0,0,0,0,0,0,0.45
149,0.016415115126143,0,0,0,0,0,0,0,0,0,0.45
167,0.01839814916822739,0,0,0,0,0,0,0,0,0,0.45
201,0.022143880136609013,0,0,0,0,0,0,0,0,0,0.45
202,0.02225404869450259,0,0,0,0,0,0,0,0,0,0.45
205,0.02258455436818332,0,0,0,0,0,0,0,0,0,0.45
206,0.022694722926076896,0,0,0,0,0,0,0,0,0,0.45
207,0.022804891483970476,0,0,0,0,0,0,0,0,0,0.45
221,0.024347251294480555,0,0,0,0,0,0,0,0,0,0.45
226,0.02489809408394844,0,0,0,0,0,0,0,0,0,0.45
227,0.025008262641842017,0,0,0,0,0,0,0,0,0,0.45
242,0.026660791010245675,0,0,0,0,0,0,0,0,0,0.45
243,0.02677095956813925,0,0,0,0,0,0,0,0,0,0.45
244,0.02688112812603283,0,0,0,0,0,0,0,0,0,0.45
245,0.026991296683926407,0,0,0,0,0,0,0,0,0,0.45
250,0.027542139473394293,0,0,0,0,0,0,0,0,0,0.45
251,0.027652308031287872,0,0,0,0,0,0,0,0,0,0.45
259,0.02853365649443649,0,0,0,0,0,0,0,0,0,0.45
260,0.028643825052330065,0,0,0,0,0,0,0,0,0,0.45
261,0.02875399361022364,0,0,0,0,0,0,0,0,0,0.45
360,0.039660680841687786,0,0,0,0,0,0,0,0,0,0.45
368,0.0405420293048364,0,0,0,0,0,0,0,0,0,0.45
369,0.04065219786272998,0,0,0,0,0,0,0,0,0,0.45
465,0.051228379420513386,0,0,0,0,0,0,0,0,0,0.45
466,0.051338547978406965,0,0,0,0,0,0,0,0,0,0.45
467,0.05144871653630054,0,0,0,0,0,0,0,0,0,0.45
470,0.05177922220998127,0,0,0,0,0,0,0,0,0,0.45
471,0.05188939076787485,0,0,0,0,0,0,0,0,0,0.45
485,0.05343175057838493,0,0,0,0,0,0,0,0,0,0.45
487,0.05365208769417208,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
492,0.05420293048363997,0,0,0,0,0,0,0,0,0,0.45
493,0.054313099041533544,0,0,0,0,0,0,0,0,0,0.45
495,0.0545334361573207,0,0,0,0,0,0,0,0,0,0.45
497,0.054753773273107854,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
498,0.054863941831001434,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
500,0.055084278946788585,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
501,0.055194447504682165,0,0,0,0,0,0,0,0,0,0.45
503,0.055414784620469316,0,0,0,0,0,0,0,0,0,0.45
512,0.05640630164151151,0,0,0,0,0,0,0,0,0,0.45
513,0.05651647019940509,0,0,0,0,0,0,0,0,0,0.45
515,0.05673680731519225,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
517,0.0569571444309794,0,0,0,0,0,0,0,0,0,0.45
519,0.05717748154676655,0,0,0,0,0,0,0,0,0,0.45
520,0.05728765010466013,0,0,0,0,0,0,0,0,0,0.45
521,0.05739781866255371,0,0,0,0,0,0,0,0,0,0.45
524,0.05772832433623444,0,0,0,0,0,0,0,0,0,0.45
538,0.059270684146744516,0,0,0,0,0,0,0,0,0,0.45
539,0.059380852704638096,0,0,0,0,0,0,0,0,0,0.45
553,0.06092321251514818,0,0,0,0,0,0,0,0,0,0.45
555,0.06114354963093533,0,0,0,0,0,0,0,0,0,0.45
560,0.06169439242040322,0,0,0,0,0,0,0,0,0,0.45
561,0.06180456097829679,0,0,0,0,0,0,0,0,0,0.45
564,0.06213506665197752,0,0,0,0,0,0,0,0,0,0.45
573,0.06312658367301972,0,0,0,0,0,0,0,0,0,0.45
574,0.0632367522309133,0,0,0,0,0,0,0,0,0,0.45
578,0.06367742646248761,0,0,0,0,0,0,0,0,0,0.45
579,0.06378759502038119,0,0,0,0,0,0,0,0,0,0.45
580,0.06389776357827476,0,0,0,0,0,0,0,0,0,0.45
582,0.06411810069406192,0,0,0,0,0,0,0,0,0,0.45
583,0.06422826925195549,0,0,0,0,0,0,0,0,0,0.45
584,0.06433843780984908,0,0,0,0,0,0,0,0,0,0.45
585,0.06444860636774265,0,0,0,0,0,0,0,0,0,0.45
586,0.06455877492563622,0,0,0,0,0,0,0,0,0,0.45
603,0.06643164040982703,0,0,0,0,0,0,0,0,0,0.45
604,0.0665418089677206,0,0,0,0,0,0,0,0,0,0.45
616,0.06786383166244354,0,0,0,0,0,0,0,0,0,0.45
619,0.06819433733612427,0,0,0,0,0,0,0,0,0,0.45
625,0.06885534868348574,0,0,0,0,0,0,0,0,0,0.45
627,0.06907568579927288,0,0,0,0,0,0,0,0,0,0.45
628,0.06918585435716647,0,0,0,0,0,0,0,0,0,0.45
647,0.07127905695714443,0,0,0,0,0,0,0,0,0,0.45
650,0.07160956263082516,0,0,0,0,0,0,0,0,0,0.45
654,0.07205023686239947,0,0,0,0,0,0,0,0,0,0.45
655,0.07216040542029305,0,0,0,0,0,0,0,0,0,0.45
656,0.07227057397818662,0,0,0,0,0,0,0,0,0,0.45
657,0.0723807425360802,0,0,0,0,0,0,0,0,0,0.45
672,0.07403327090448386,0,0,0,0,0,0,0,0,0,0.45
675,0.07436377657816459,0,0,0,0,0,0,0,0,0,0.45
676,0.07447394513605816,0,0,0,0,0,0,0,0,0,0.45
694,0.07645697917814256,0,0,0,0,0,0,0,0,0,0.45
697,0.0767874848518233,0,0,0,0,0,0,0,0,0,0.45
699,0.07700782196761044,0,0,0,0,0,0,0,0,0,0.45
704,0.07755866475707833,0,0,0,0,0,0,0,0,0,0.45
705,0.0776688333149719,0,0,0,0,0,0,0,0,0,0.45
706,0.07777900187286549,0,0,0,0,0,0,0,0,0,0.45
723,0.0796518673570563,0,0,0,0,0,0,0,0,0,0.45
724,0.07976203591494987,0,0,0,0,0,0,0,0,0,0.45
744,0.08196540707282142,0,0,0,0,0,0,0,0,0,0.45
749,0.08251624986228931,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
750,0.08262641842018288,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
751,0.08273658697807645,0,0,0,0,0,0,0,0,0,0.45
756,0.08328742976754434,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
758,0.0835077668833315,0,0,0,0,0,0,0,0,0,0.45
759,0.08361793544122507,0,0,0,0,0,0,0,0,0,0.45
760,0.08372810399911865,0,0,0,0,0,0,0,0,0,0.45
762,0.0839484411149058,0,0,0,0,0,0,0,0,0,0.45
764,0.08416877823069296,0,0,0,0,0,0,0,0,0,0.45
765,0.08427894678858654,0,0,0,0,0,0,0,0,0,0.45
766,0.08438911534648011,0,0,0,0,0,0,0,0,0,0.45
798,0.08791450919907458,0,0,0,0,0,0,0,0,0,0.45
800,0.08813484631486174,0,0,0,0,0,0,0,0,0,0.45
801,0.08824501487275531,0,0,0,0,0,0,0,0,0,0.45
802,0.0883551834306489,0,0,0,0,0,0,0,0,0,0.45
806,0.0887958576622232,0,0,0,0,0,0,0,0,0,0.45
807,0.08890602622011679,0,0,0,0,0,0,0,0,0,0.45
808,0.08901619477801036,0,0,0,0,0,0,0,0,0,0.45
811,0.08934670045169109,0,0,0,0,0,0,0,0,0,0.45
812,0.08945686900958466,0,0,0,0,0,0,0,0,0,0.45
813,0.08956703756747825,0,0,0,0,0,0,0,0,0,0.45
815,0.08978737468326539,0,0,0,0,0,0,0,0,0,0.45
816,0.08989754324115898,0,0,0,0,0,0,0,0,0,0.45
818,0.09011788035694612,0,0,0,0,0,0,0,0,0,0.45
819,0.09022804891483971,0,0,0,0,0,0,0,0,0,0.45
822,0.09055855458852044,0,0,0,0,0,0,0,0,0,0.45
824,0.09077889170430758,0,0,0,0,0,0,0,0,0,0.45
825,0.09088906026220117,0,0,0,0,0,0,0,0,0,0.45
826,0.09099922882009474,0,0,0,0,0,0,0,0,0,0.45
831,0.09155007160956263,0,0,0,0,0,0,0,0,0,0.45
833,0.09177040872534979,0,0,0,0,0,0,0,0,0,0.45
834,0.09188057728324336,0,0,0,0,0,0,0,0,0,0.45
835,0.09199074584113694,0,0,0,0,0,0,0,0,0,0.45
836,0.09210091439903052,0,0,0,0,0,0,0,0,0,0.45
837,0.0922110829569241,0,0,0,0,0,0,0,0,0,0.45
840,0.09254158863060483,0,0,0,0,0,0,0,0,0,0.45
842,0.09276192574639198,0,0,0,0,0,0,0,0,0,0.45
843,0.09287209430428556,0,0,0,0,0,0,0,0,0,0.45
844,0.09298226286217913,0,0,0,0,0,0,0,0,0,0.45
849,0.09353310565164702,0,0,0,0,0,0,0,0,0,0.45
851,0.09375344276743418,0,0,0,0,0,0,0,0,0,0.45
852,0.09386361132532775,0,0,0,0,0,0,0,0,0,0.45
853,0.09397377988322132,0,0,0,0,0,0,0,0,0,0.45
854,0.09408394844111491,0,0,0,0,0,0,0,0,0,0.45
855,0.09419411699900848,0,0,0,0,0,0,0,0,0,0.45
861,0.09485512834636994,0,0,0,0,0,0,0,0,0,0.45
862,0.09496529690426353,0,0,0,0,0,0,0,0,0,0.45
891,0.09816018508317727,0,0,0,0,0,0,0,0,0,0.45
894,0.098490690756858,0,0,0,0,0,0,0,0,0,0.45
906,0.09981271345158092,0,0,0,0,0,0,0,0,0,0.45
907,0.0999228820094745,0,0,0,0,0,0,0,0,0,0.45
908,0.10003305056736807,0,0,0,0,0,0,0,0,0,0.45
909,0.10014321912526165,0,0,0,0,0,0,0,0,0,0.45
910,0.10025338768315523,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
911,0.1003635562410488,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
912,0.10047372479894238,0,0,0,0,0,0,0,0,0,0.45
913,0.10058389335683596,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
914,0.10069406191472953,0,0,0,0,0,0,0,0,0,0.45
916,0.10091439903051669,0,0,0,0,0,0,0,0,0,0.45
919,0.10124490470419742,0,0,0,0,0,0,0,0,0,0.45
920,0.101355073262091,0,0,0,0,0,0,0,0,0,0.45
921,0.10146524181998458,0,0,0,0,0,0,0,0,0,0.45
924,0.10179574749366531,0,0,0,0,0,0,0,0,0,0.45
926,0.10201608460945247,0,0,0,0,0,0,0,0,0,0.45
940,0.10355844441996254,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
941,0.10366861297785612,0,0,0,0,0,0,0,0,0,0.45
942,0.1037787815357497,0,0,0,0,0,0,0,0,0,0.45
964,0.1062024898094084,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
968,0.1066431640409827,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
982,0.10818552385149278,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
983,0.10829569240938636,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
989,0.10895670375674782,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
990,0.1090668723146414,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1000,0.11016855789357717,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1001,0.11027872645147076,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1004,0.11060923212515149,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1007,0.11093973779883222,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1008,0.11104990635672579,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1009,0.11116007491461936,0,0,0,0,0,0,0,0,0,0.45
1011,0.11138041203040652,0,0,0,0,0,0,0,0,0,0.45
1014,0.11171091770408725,0,0,0,0,0,0,0,0,0,0.45
1015,0.11182108626198083,0,0,0,0,0,0,0,0,0,0.45
1016,0.11193125481987441,0,0,0,0,0,0,0,0,0,0.45
1017,0.11204142337776798,0,0,0,0,0,0,0,0,0,0.45
1018,0.11215159193566156,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1019,0.11226176049355514,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1034,0.1139142888619588,0,0,0,0,0,0,0,0,0,0.45
1036,0.11413462597774596,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1037,0.11424479453563953,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1040,0.11457530020932026,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1043,0.11490580588300099,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1064,0.11721934559876611,0,0,0,0,0,0,0,0,0,0.45
1069,0.117770188388234,0,0,0,0,0,0,0,0,0,0.45
1079,0.11887187396716976,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1081,0.11909221108295692,0,0,0,0,0,0,0,0,0,0.45
1088,0.11986339098821197,0,0,0,0,0,0,0,0,0,0.45
1092,0.12030406521978627,0,0,0,0,0,0,0,0,0,0.45
1093,0.12041423377767985,0,0,0,0,0,0,0,0,0,0.45
1099,0.12107524512504131,0,0,0,0,0,0,0,0,0,0.45
1100,0.1211854136829349,0,0,0,0,0,0,0,0,0,0.45
1101,0.12129558224082847,0,0,0,0,0,0,0,0,0,0.45
1103,0.12151591935661563,0,0,0,0,0,0,0,0,0,0.45
1104,0.1216260879145092,0,0,0,0,0,0,0,0,0,0.45
1105,0.12173625647240277,0,0,0,0,0,0,0,0,0,0.45
1106,0.12184642503029636,0,0,0,0,0,0,0,0,0,0.45
1107,0.12195659358818993,0,0,0,0,0,0,0,0,0,0.45
1114,0.12272777349344498,0,0,0,0,0,0,0,0,0,0.45
1117,0.12305827916712571,0,0,0,0,0,0,0,0,0,0.45
1122,0.12360912195659358,0,0,0,0,0,0,0,0,0,0.45
1123,0.12371929051448717,0,0,0,0,0,0,0,0,0,0.45
1128,0.12427013330395505,0,0,0,0,0,0,0,0,0,0.45
1129,0.12438030186184863,0,0,0,0,0,0,0,0,0,0.45
1136,0.12515148176710367,0,0,0,0,0,0,0,0,0,0.45
1157,0.12746502148286878,0,0,0,0,0,0,0,0,0,0.45
1158,0.12757519004076237,0,0,0,0,0,0,0,0,0,0.45
1160,0.12779552715654952,0,0,0,0,0,0,0,0,0,0.45
1180,0.12999889831442107,0,0,0,0,0,0,0,0,0,0.45
1202,0.13242260658807975,0,0,0,0,0,0,0,0,0,0.45
1203,0.13253277514597334,0,0,0,0,0,0,0,0,0,0.45
1208,0.1330836179354412,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1209,0.1331937864933348,0,0,0,0,0,0,0,0,0,0.45
1210,0.13330395505122838,0,0,0,0,0,0,0,0,0,0.45
1218,0.134185303514377,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1219,0.13429547207227058,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1230,0.13550732620909992,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1233,0.13583783188278065,0,0,0,0,0,0,0,0,0,0.45
1234,0.13594800044067423,0,0,0,0,0,0,0,0,0,0.45
1235,0.13605816899856782,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1236,0.13616833755646138,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1239,0.1364988432301421,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1242,0.13682934890382284,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1243,0.13693951746171643,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1249,0.1376005288090779,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1252,0.13793103448275862,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1275,0.1404649113143109,0,0,0,0,0,0,0,0,0,0.45
1276,0.14057507987220447,0,0,0,0,0,0,0,0,0,0.45
1310,0.1443208108405861,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1313,0.14465131651426683,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1314,0.1447614850721604,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1329,0.14641401344056407,0,0,0,0,0,0,0,0,0,0.45
1333,0.14685468767213838,0,0,0,0,0,0,0,0,0,0.45
1336,0.14718519334581912,0,0,0,0,0,0,0,0,0,0.45
1337,0.14729536190371267,0,0,0,0,0,0,0,0,0,0.45
1341,0.147736036135287,0,0,0,0,0,0,0,0,0,0.45
1378,0.15181227277734935,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1386,0.15269362124049796,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1391,0.15324446402996586,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1395,0.15368513826154015,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1396,0.15379530681943374,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1404,0.15467665528258234,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1405,0.15478682384047593,0,0,0,0,0,0,0,0,0,0.45
1406,0.15489699239836952,0,0,0,0,0,0,0,0,0,0.45
1407,0.15500716095626307,0,0,0,0,0,0,0,0,0,0.45
1408,0.15511732951415666,0,0,0,0,0,0,0,0,0,0.45
1409,0.15522749807205025,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1446,0.1593037347141126,0,0,0,0,0,0,0,0,0,0.45
1447,0.15941390327200616,0,0,0,0,0,0,0,0,0,0.45
1451,0.15985457750358048,0,0,0,0,0,0,0,0,0,0.45
1454,0.1601850831772612,0,0,0,0,0,0,0,0,0,0.45
1455,0.1602952517351548,0,0,0,0,0,0,0,0,0,0.45
1457,0.16051558885094194,0,0,0,0,0,0,0,0,0,0.45
1481,0.1631596342403878,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1485,0.1636003084719621,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1486,0.16371047702985567,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1489,0.1640409827035364,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1493,0.16448165693511071,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1494,0.1645918254930043,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1499,0.16514266828247218,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1503,0.1655833425140465,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1512,0.1665748595350887,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1521,0.16756637655613088,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1529,0.1684477250192795,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1530,0.16855789357717307,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1544,0.17010025338768314,0,0,0,0,0,0,0,0,0,0.45
1545,0.17021042194557673,0,0,0,0,0,0,0,0,0,0.45
1546,0.17032059050347031,0,0,0,0,0,0,0,0,0,0.45
1555,0.1713121075245125,0,0,0,0,0,0,0,0,0,0.45
1556,0.1714222760824061,0,0,0,0,0,0,0,0,0,0.45
1562,0.17208328742976756,0,0,0,0,0,0,0,0,0,0.45
1563,0.17219345598766111,0,0,0,0,0,0,0,0,0,0.45
1567,0.17263413021923543,0,0,0,0,0,0,0,0,0,0.45
1568,0.17274429877712902,0,0,0,0,0,0,0,0,0,0.45
1573,0.1732951415665969,0,0,0,0,0,0,0,0,0,0.45
1574,0.17340531012449048,0,0,0,0,0,0,0,0,0,0.45
1610,0.17737137820865925,0,0,0,0,0,0,0,0,0,0.45
1625,0.1790239065770629,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1665,0.183430648892806,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1666,0.18354081745069958,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1669,0.18387132312438031,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1673,0.1843119973559546,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1674,0.1844221659138482,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1675,0.18453233447174178,0,0,0,0,0,0,0,0,0,0.45
1687,0.1858543571664647,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1697,0.18695604274540045,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1701,0.18739671697697477,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1702,0.18750688553486836,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1705,0.1878373912085491,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1709,0.18827806544012338,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1710,0.18838823399801696,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1715,0.18893907678748484,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1719,0.18937975101905916,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1724,0.18993059380852706,0,0,0,0,0,0,0,0,0,0.45
1727,0.1902610994822078,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1728,0.19037126804010135,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1733,0.19092211082956925,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1737,0.19136278506114354,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1738,0.19147295361903713,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1739,0.19158312217693071,0,0,0,0,0,0,0,0,0,0.45
1745,0.19224413352429218,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1747,0.19246447064007932,0,0,0,0,0,0,0,0,0,0.45
1749,0.19268480775586647,0,0,0,0,0,0,0,0,0,0.45
1750,0.19279497631376005,0,0,0,0,0,0,0,0,0,0.45
1752,0.1930153134295472,0,0,0,0,0,0,0,0,0,0.45
1760,0.19389666189269583,0,0,0,0,0,0,0,0,0,0.45
1761,0.1940068304505894,0,0,0,0,0,0,0,0,0,0.45
1762,0.19411699900848298,0,0,0,0,0,0,0,0,0,0.45
1765,0.1944475046821637,0,0,0,0,0,0,0,0,0,0.45
1766,0.1945576732400573,0,0,0,0,0,0,0,0,0,0.45
1768,0.19477801035584444,0,0,0,0,0,0,0,0,0,0.45
1793,0.19753222430318387,0,0,0,0,0,0,0,0,0,0.45
1800,0.19830340420843892,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
1811,0.19951525834526826,0,0,0,0,0,0,0,0,0,0.45
1812,0.19962542690316185,0,0,0,0,0,0,0,0,0,0.45
1814,0.199845764018949,0,0,0,0,0,0,0,0,0,0.45
1815,0.19995593257684258,0,0,0,0,0,0,0,0,0,0.45
1819,0.20039660680841687,0,0,0,0,0,0,0,0,0,0.45
1823,0.20083728103999118,0,0,0,0.5,0.5,0.5,0.5,0,0.14285714285714285,0.45
